Cell_Name,Animal_Name,Animal_Condition_Sex,Injected_Current,Spike_Nb
2024_01_16D,2024_01_16,IONL_Male,190,14.0
2024_01_16D,2024_01_16,IONL_Male,200,15.0
2024_01_16D,2024_01_16,IONL_Male,210,16.0
2024_01_16D,2024_01_16,IONL_Male,220,17.0
2024_01_16D,2024_01_16,IONL_Male,230,18.0
2024_01_16D,2024_01_16,IONL_Male,240,18.666666666666668
2024_01_16D,2024_01_16,IONL_Male,250,20.0
2024_01_16D,2024_01_16,IONL_Male,260,20.666666666666668
2024_01_16D,2024_01_16,IONL_Male,270,21.33333333333333
2024_01_16D,2024_01_16,IONL_Male,280,22.33333333333333
2024_01_16D,2024_01_16,IONL_Male,290,23.0
2024_01_16D,2024_01_16,IONL_Male,300,24.0
2024_01_16E,2024_01_16,IONL_Male,0,0.0
2024_01_16E,2024_01_16,IONL_Male,10,0.0
2024_01_16E,2024_01_16,IONL_Male,20,0.0
2024_01_16E,2024_01_16,IONL_Male,30,0.0
2024_01_16E,2024_01_16,IONL_Male,40,4.0
2024_01_16E,2024_01_16,IONL_Male,50,9.0
2024_01_16E,2024_01_16,IONL_Male,60,12.0
2024_01_16E,2024_01_16,IONL_Male,70,16.0
2024_01_16E,2024_01_16,IONL_Male,80,16.0
2024_01_16E,2024_01_16,IONL_Male,90,20.0
2024_01_16E,2024_01_16,IONL_Male,100,23.0
2024_01_16E,2024_01_16,IONL_Male,110,24.0
2024_01_16E,2024_01_16,IONL_Male,120,26.0
2024_01_16E,2024_01_16,IONL_Male,130,27.0
2024_01_16E,2024_01_16,IONL_Male,140,29.0
2024_01_16E,2024_01_16,IONL_Male,150,30.0
2024_01_16E,2024_01_16,IONL_Male,160,32.0
2024_01_16E,2024_01_16,IONL_Male,170,34.0
2024_01_16E,2024_01_16,IONL_Male,180,34.0
2024_01_16E,2024_01_16,IONL_Male,190,36.0
2024_01_16E,2024_01_16,IONL_Male,200,37.0
2024_01_16E,2024_01_16,IONL_Male,210,38.0
2024_01_16E,2024_01_16,IONL_Male,220,39.0
2024_01_16E,2024_01_16,IONL_Male,230,41.0
2024_01_16E,2024_01_16,IONL_Male,240,41.0
2024_01_16E,2024_01_16,IONL_Male,250,42.0
2024_01_16E,2024_01_16,IONL_Male,260,42.0
2024_01_16E,2024_01_16,IONL_Male,270,44.0
2024_01_16E,2024_01_16,IONL_Male,280,44.0
2024_01_16E,2024_01_16,IONL_Male,290,46.0
2024_01_16E,2024_01_16,IONL_Male,300,47.0
2024_01_16F,2024_01_16,IONL_Male,0,0.0
2024_01_16F,2024_01_16,IONL_Male,10,0.0
2024_01_16F,2024_01_16,IONL_Male,20,0.0
2024_01_16F,2024_01_16,IONL_Male,30,0.0
2024_01_16F,2024_01_16,IONL_Male,40,0.0
2024_01_16F,2024_01_16,IONL_Male,50,0.0
2024_01_16F,2024_01_16,IONL_Male,60,0.0
2024_01_16F,2024_01_16,IONL_Male,70,0.0
2024_01_16F,2024_01_16,IONL_Male,80,0.0
2024_01_16F,2024_01_16,IONL_Male,90,5.0
2024_01_16F,2024_01_16,IONL_Male,100,6.0
2024_01_16F,2024_01_16,IONL_Male,110,7.0
2024_01_16F,2024_01_16,IONL_Male,120,9.666666666666666
2024_01_16F,2024_01_16,IONL_Male,130,12.333333333333334
2024_01_16F,2024_01_16,IONL_Male,140,13.0
2024_01_16F,2024_01_16,IONL_Male,150,14.666666666666666
2024_01_16F,2024_01_16,IONL_Male,160,16.333333333333332
2024_01_16F,2024_01_16,IONL_Male,170,17.333333333333332
2024_01_16F,2024_01_16,IONL_Male,180,18.33333333333333
2024_01_16F,2024_01_16,IONL_Male,190,20.0
2024_01_16F,2024_01_16,IONL_Male,200,21.0
2024_01_16F,2024_01_16,IONL_Male,210,22.0
2024_01_16F,2024_01_16,IONL_Male,220,23.0
2024_01_16F,2024_01_16,IONL_Male,230,24.0
2024_01_16F,2024_01_16,IONL_Male,240,25.0
2024_01_16F,2024_01_16,IONL_Male,250,25.666666666666668
2024_01_16F,2024_01_16,IONL_Male,260,27.33333333333333
2024_01_16F,2024_01_16,IONL_Male,270,27.666666666666668
2024_01_16F,2024_01_16,IONL_Male,280,28.666666666666668
2024_01_16F,2024_01_16,IONL_Male,290,29.33333333333333
2024_01_16F,2024_01_16,IONL_Male,300,30.0
2024_01_22B,2024_01_22,IONL_Male,0,0.0
2024_01_22B,2024_01_22,IONL_Male,10,0.0
2024_01_22B,2024_01_22,IONL_Male,20,0.0
2024_01_22B,2024_01_22,IONL_Male,30,0.0
2024_01_22B,2024_01_22,IONL_Male,40,0.0
2024_01_22B,2024_01_22,IONL_Male,50,0.0
2024_01_22B,2024_01_22,IONL_Male,60,0.0
2024_01_22B,2024_01_22,IONL_Male,70,0.0
2024_01_22B,2024_01_22,IONL_Male,80,0.0
2024_01_22B,2024_01_22,IONL_Male,90,0.0
2024_01_22B,2024_01_22,IONL_Male,100,0.0
2024_01_22B,2024_01_22,IONL_Male,110,0.0
2024_01_22B,2024_01_22,IONL_Male,120,0.0
2024_01_22B,2024_01_22,IONL_Male,130,0.0
2024_01_22B,2024_01_22,IONL_Male,140,0.0
2024_01_22B,2024_01_22,IONL_Male,150,0.0
2024_01_22B,2024_01_22,IONL_Male,160,0.0
2024_01_22B,2024_01_22,IONL_Male,170,0.0
2024_01_22B,2024_01_22,IONL_Male,180,0.0
2024_01_22B,2024_01_22,IONL_Male,190,0.0
2024_01_22B,2024_01_22,IONL_Male,200,0.0
2024_01_22B,2024_01_22,IONL_Male,210,0.0
2024_01_22B,2024_01_22,IONL_Male,220,0.6666666666666666
2024_01_22B,2024_01_22,IONL_Male,230,2.0
2024_01_22B,2024_01_22,IONL_Male,240,2.6666666666666665
2024_01_22B,2024_01_22,IONL_Male,250,3.0
2024_01_22B,2024_01_22,IONL_Male,260,1.6666666666666667
2024_01_22B,2024_01_22,IONL_Male,270,2.333333333333333
2024_01_22B,2024_01_22,IONL_Male,280,2.6666666666666665
2024_01_22B,2024_01_22,IONL_Male,290,3.333333333333333
2024_01_22B,2024_01_22,IONL_Male,300,3.333333333333333
2024_01_22C,2024_01_22,IONL_Male,0,0.0
2024_01_22C,2024_01_22,IONL_Male,10,0.0
2024_01_22C,2024_01_22,IONL_Male,20,0.0
2024_01_22C,2024_01_22,IONL_Male,30,0.0
2024_01_22C,2024_01_22,IONL_Male,40,0.0
2024_01_22C,2024_01_22,IONL_Male,50,0.0
2024_01_22C,2024_01_22,IONL_Male,60,0.0
2024_01_22C,2024_01_22,IONL_Male,70,0.0
2024_01_22C,2024_01_22,IONL_Male,80,0.0
2024_01_22C,2024_01_22,IONL_Male,90,0.0
2024_01_22C,2024_01_22,IONL_Male,100,0.0
2024_01_22C,2024_01_22,IONL_Male,110,0.0
2024_01_22C,2024_01_22,IONL_Male,120,0.0
2024_01_22C,2024_01_22,IONL_Male,130,0.0
2024_01_22C,2024_01_22,IONL_Male,140,0.0
2024_01_22C,2024_01_22,IONL_Male,150,0.0
2024_01_22C,2024_01_22,IONL_Male,160,0.0
2024_01_22C,2024_01_22,IONL_Male,170,0.0
2024_01_22C,2024_01_22,IONL_Male,180,0.0
2024_01_22C,2024_01_22,IONL_Male,190,0.3333333333333333
2024_01_22C,2024_01_22,IONL_Male,200,0.3333333333333333
2024_01_22C,2024_01_22,IONL_Male,210,1.6666666666666667
2024_01_22C,2024_01_22,IONL_Male,220,3.0
2024_01_22C,2024_01_22,IONL_Male,230,5.0
2024_01_22C,2024_01_22,IONL_Male,240,5.666666666666667
2024_01_22C,2024_01_22,IONL_Male,250,6.333333333333333
2024_01_22C,2024_01_22,IONL_Male,260,7.333333333333333
2024_01_22C,2024_01_22,IONL_Male,270,9.0
2024_01_22C,2024_01_22,IONL_Male,280,10.333333333333334
2024_01_22C,2024_01_22,IONL_Male,290,11.0
2024_01_22C,2024_01_22,IONL_Male,300,11.666666666666666
2024_01_24A,2024_01_24,IONL_Male,0,0.0
2024_01_24A,2024_01_24,IONL_Male,10,0.0
2024_01_24A,2024_01_24,IONL_Male,20,0.0
2024_01_24A,2024_01_24,IONL_Male,30,0.0
2024_01_24A,2024_01_24,IONL_Male,40,0.0
2024_01_24A,2024_01_24,IONL_Male,50,0.0
2024_01_24A,2024_01_24,IONL_Male,60,0.0
2024_01_24A,2024_01_24,IONL_Male,70,0.0
2024_01_24A,2024_01_24,IONL_Male,80,0.0
2024_01_24A,2024_01_24,IONL_Male,90,1.0
2024_01_24A,2024_01_24,IONL_Male,100,1.6666666666666667
2024_01_24A,2024_01_24,IONL_Male,110,2.333333333333333
2024_01_24A,2024_01_24,IONL_Male,120,4.0
2024_01_24A,2024_01_24,IONL_Male,130,4.333333333333333
2024_01_24A,2024_01_24,IONL_Male,140,6.333333333333333
2024_01_24A,2024_01_24,IONL_Male,150,8.0
2024_01_24A,2024_01_24,IONL_Male,160,9.0
2024_01_24A,2024_01_24,IONL_Male,170,9.666666666666666
2024_01_24A,2024_01_24,IONL_Male,180,10.333333333333334
2024_01_24A,2024_01_24,IONL_Male,190,11.666666666666666
2024_01_24A,2024_01_24,IONL_Male,200,13.0
2024_01_24A,2024_01_24,IONL_Male,210,13.666666666666666
2024_01_24A,2024_01_24,IONL_Male,220,14.333333333333334
2024_01_24A,2024_01_24,IONL_Male,230,15.333333333333334
2024_01_24A,2024_01_24,IONL_Male,240,16.666666666666668
2024_01_24A,2024_01_24,IONL_Male,250,17.0
2024_01_24A,2024_01_24,IONL_Male,260,18.666666666666668
2024_01_24A,2024_01_24,IONL_Male,270,18.666666666666668
2024_01_24A,2024_01_24,IONL_Male,280,19.33333333333333
2024_01_24A,2024_01_24,IONL_Male,290,20.0
2024_01_24A,2024_01_24,IONL_Male,300,21.0
2024_01_24B,2024_01_24,IONL_Male,0,0.0
2024_01_24B,2024_01_24,IONL_Male,10,0.0
2024_01_24B,2024_01_24,IONL_Male,20,0.0
2024_01_24B,2024_01_24,IONL_Male,30,0.0
2024_01_24B,2024_01_24,IONL_Male,40,0.0
2024_01_24B,2024_01_24,IONL_Male,50,0.0
2024_01_24B,2024_01_24,IONL_Male,60,0.0
2024_01_24B,2024_01_24,IONL_Male,70,0.0
2024_01_24B,2024_01_24,IONL_Male,80,0.0
2024_01_24B,2024_01_24,IONL_Male,90,0.0
2024_01_24B,2024_01_24,IONL_Male,100,0.0
2024_01_24B,2024_01_24,IONL_Male,110,0.0
2024_01_24B,2024_01_24,IONL_Male,120,1.0
2024_01_24B,2024_01_24,IONL_Male,130,1.0
2024_01_24B,2024_01_24,IONL_Male,140,3.0
2024_01_24B,2024_01_24,IONL_Male,150,8.0
2024_01_24B,2024_01_24,IONL_Male,160,11.0
2024_01_24B,2024_01_24,IONL_Male,170,12.0
2024_01_24B,2024_01_24,IONL_Male,180,14.0
2024_01_24B,2024_01_24,IONL_Male,190,15.0
2024_01_24B,2024_01_24,IONL_Male,200,16.0
2024_01_24B,2024_01_24,IONL_Male,210,17.0
2024_01_24B,2024_01_24,IONL_Male,220,18.0
2024_01_24B,2024_01_24,IONL_Male,230,20.0
2024_01_24B,2024_01_24,IONL_Male,240,21.0
2024_01_24B,2024_01_24,IONL_Male,250,22.0
2024_01_24B,2024_01_24,IONL_Male,260,23.0
2024_01_24B,2024_01_24,IONL_Male,270,24.0
2024_01_24B,2024_01_24,IONL_Male,280,25.0
2024_01_24B,2024_01_24,IONL_Male,290,26.0
2024_01_24B,2024_01_24,IONL_Male,300,27.0
2024_01_24C,2024_01_24,IONL_Male,0,0.0
2024_01_24C,2024_01_24,IONL_Male,10,0.0
2024_01_24C,2024_01_24,IONL_Male,20,0.3333333333333333
2024_01_24C,2024_01_24,IONL_Male,30,0.6666666666666666
2024_01_24C,2024_01_24,IONL_Male,40,1.6666666666666667
2024_01_24C,2024_01_24,IONL_Male,50,2.333333333333333
2024_01_24C,2024_01_24,IONL_Male,60,2.0
2024_01_24C,2024_01_24,IONL_Male,70,4.0
2024_01_24C,2024_01_24,IONL_Male,80,3.333333333333333
2024_01_24C,2024_01_24,IONL_Male,90,3.6666666666666665
2024_01_24C,2024_01_24,IONL_Male,100,5.333333333333333
2024_01_24C,2024_01_24,IONL_Male,110,6.666666666666667
2024_01_24C,2024_01_24,IONL_Male,120,7.0
2024_01_24C,2024_01_24,IONL_Male,130,8.0
2024_01_24C,2024_01_24,IONL_Male,140,9.333333333333334
2024_01_24C,2024_01_24,IONL_Male,150,10.333333333333334
2024_01_24C,2024_01_24,IONL_Male,160,12.0
2024_01_24C,2024_01_24,IONL_Male,170,13.333333333333334
2024_01_24C,2024_01_24,IONL_Male,180,15.666666666666666
2024_01_24C,2024_01_24,IONL_Male,190,17.0
2024_01_24C,2024_01_24,IONL_Male,200,18.0
2024_01_24C,2024_01_24,IONL_Male,210,21.0
2024_01_24C,2024_01_24,IONL_Male,220,22.666666666666668
2024_01_24C,2024_01_24,IONL_Male,230,24.0
2024_01_24C,2024_01_24,IONL_Male,240,25.0
2024_01_24C,2024_01_24,IONL_Male,250,26.666666666666668
2024_01_24C,2024_01_24,IONL_Male,260,28.33333333333333
2024_01_24C,2024_01_24,IONL_Male,270,30.0
2024_01_24C,2024_01_24,IONL_Male,280,32.0
2024_01_24C,2024_01_24,IONL_Male,290,33.333333333333336
2024_01_24C,2024_01_24,IONL_Male,300,35.0
2024_01_24D,2024_01_24,IONL_Male,0,0.0
2024_01_24D,2024_01_24,IONL_Male,10,0.0
2024_01_24D,2024_01_24,IONL_Male,20,0.0
2024_01_24D,2024_01_24,IONL_Male,30,0.0
2024_01_24D,2024_01_24,IONL_Male,40,0.3333333333333333
2024_01_24D,2024_01_24,IONL_Male,50,1.6666666666666667
2024_01_24D,2024_01_24,IONL_Male,60,2.6666666666666665
2024_01_24D,2024_01_24,IONL_Male,70,3.333333333333333
2024_01_24D,2024_01_24,IONL_Male,80,3.0
2024_01_24D,2024_01_24,IONL_Male,90,5.0
2024_01_24D,2024_01_24,IONL_Male,100,6.666666666666667
2024_01_24D,2024_01_24,IONL_Male,110,8.0
2024_01_24D,2024_01_24,IONL_Male,120,8.666666666666666
2024_01_24D,2024_01_24,IONL_Male,130,9.0
2024_01_24D,2024_01_24,IONL_Male,140,9.0
2024_01_24D,2024_01_24,IONL_Male,150,11.0
2024_01_24D,2024_01_24,IONL_Male,160,10.666666666666666
2024_01_24D,2024_01_24,IONL_Male,170,11.666666666666666
2024_01_24D,2024_01_24,IONL_Male,180,12.0
2024_01_24D,2024_01_24,IONL_Male,190,12.666666666666666
2024_01_24D,2024_01_24,IONL_Male,200,14.666666666666666
2024_01_24D,2024_01_24,IONL_Male,210,14.666666666666666
2024_01_24D,2024_01_24,IONL_Male,220,14.333333333333334
2024_01_24D,2024_01_24,IONL_Male,230,15.666666666666666
2024_01_24D,2024_01_24,IONL_Male,240,15.666666666666666
2024_01_24D,2024_01_24,IONL_Male,250,15.666666666666666
2024_01_24D,2024_01_24,IONL_Male,260,16.666666666666668
2024_01_24D,2024_01_24,IONL_Male,270,16.333333333333332
2024_01_24D,2024_01_24,IONL_Male,280,16.666666666666668
2024_01_24D,2024_01_24,IONL_Male,290,18.0
2024_01_24D,2024_01_24,IONL_Male,300,19.666666666666668
2024_01_26B,2024_01_26,IONL_Male,0,0.0
2024_01_26B,2024_01_26,IONL_Male,10,0.0
2024_01_26B,2024_01_26,IONL_Male,20,0.0
2024_01_26B,2024_01_26,IONL_Male,30,0.0
2024_01_26B,2024_01_26,IONL_Male,40,0.0
2024_01_26B,2024_01_26,IONL_Male,50,0.0
2024_01_26B,2024_01_26,IONL_Male,60,0.0
2024_01_26B,2024_01_26,IONL_Male,70,0.0
2024_01_26B,2024_01_26,IONL_Male,80,0.0
2024_01_26B,2024_01_26,IONL_Male,90,0.0
2024_01_26B,2024_01_26,IONL_Male,100,0.0
2024_01_26B,2024_01_26,IONL_Male,110,0.3333333333333333
2024_01_26B,2024_01_26,IONL_Male,120,1.3333333333333333
2024_01_26B,2024_01_26,IONL_Male,130,3.0
2024_01_26B,2024_01_26,IONL_Male,140,6.333333333333333
2024_01_26B,2024_01_26,IONL_Male,150,8.666666666666666
2024_01_26B,2024_01_26,IONL_Male,160,10.333333333333334
2024_01_26B,2024_01_26,IONL_Male,170,11.666666666666666
2024_01_26B,2024_01_26,IONL_Male,180,13.0
2024_01_26B,2024_01_26,IONL_Male,190,14.666666666666666
2024_01_26B,2024_01_26,IONL_Male,200,15.666666666666666
2024_01_26B,2024_01_26,IONL_Male,210,16.666666666666668
2024_01_26B,2024_01_26,IONL_Male,220,17.666666666666668
2024_01_26B,2024_01_26,IONL_Male,230,18.666666666666668
2024_01_26B,2024_01_26,IONL_Male,240,19.666666666666668
2024_01_26B,2024_01_26,IONL_Male,250,19.666666666666668
2024_01_26B,2024_01_26,IONL_Male,260,20.666666666666668
2024_01_26B,2024_01_26,IONL_Male,270,19.666666666666668
2024_01_26B,2024_01_26,IONL_Male,280,20.666666666666668
2024_01_26B,2024_01_26,IONL_Male,290,22.666666666666668
2024_01_26B,2024_01_26,IONL_Male,300,20.666666666666668
2024_01_29A,2024_01_29,IONL_Male,0,0.0
2024_01_29A,2024_01_29,IONL_Male,10,0.0
2024_01_29A,2024_01_29,IONL_Male,20,0.0
2024_01_29A,2024_01_29,IONL_Male,30,0.0
2024_01_29A,2024_01_29,IONL_Male,40,0.0
2024_01_29A,2024_01_29,IONL_Male,50,0.0
2024_01_29A,2024_01_29,IONL_Male,60,0.0
2024_01_29A,2024_01_29,IONL_Male,70,0.0
2024_01_29A,2024_01_29,IONL_Male,80,0.0
2024_01_29A,2024_01_29,IONL_Male,90,2.0
2024_01_29A,2024_01_29,IONL_Male,100,12.0
2024_01_29A,2024_01_29,IONL_Male,110,15.0
2024_01_29A,2024_01_29,IONL_Male,120,16.0
2024_01_29A,2024_01_29,IONL_Male,130,21.0
2024_01_29A,2024_01_29,IONL_Male,140,23.0
2024_01_29A,2024_01_29,IONL_Male,150,28.0
2024_01_29A,2024_01_29,IONL_Male,160,29.0
2024_01_29A,2024_01_29,IONL_Male,170,30.0
2024_01_29A,2024_01_29,IONL_Male,180,30.0
2024_01_29A,2024_01_29,IONL_Male,190,34.0
2024_01_29A,2024_01_29,IONL_Male,200,34.0
2024_01_29A,2024_01_29,IONL_Male,210,36.0
2024_01_29A,2024_01_29,IONL_Male,220,36.0
2024_01_29A,2024_01_29,IONL_Male,230,38.0
2024_01_29A,2024_01_29,IONL_Male,240,37.0
2024_01_29A,2024_01_29,IONL_Male,250,37.0
2024_01_29A,2024_01_29,IONL_Male,260,37.0
2024_01_29A,2024_01_29,IONL_Male,270,39.0
2024_01_29A,2024_01_29,IONL_Male,280,38.0
2024_01_29A,2024_01_29,IONL_Male,290,39.0
2024_01_29A,2024_01_29,IONL_Male,300,33.0
2024_02_26E,2024_02_26,IONL_Male,0,0.0
2024_02_26E,2024_02_26,IONL_Male,10,0.0
2024_02_26E,2024_02_26,IONL_Male,20,0.0
2024_02_26E,2024_02_26,IONL_Male,30,0.0
2024_02_26E,2024_02_26,IONL_Male,40,0.5
2024_02_26E,2024_02_26,IONL_Male,50,0.0
2024_02_26E,2024_02_26,IONL_Male,60,0.0
2024_02_26E,2024_02_26,IONL_Male,70,0.5
2024_02_26E,2024_02_26,IONL_Male,80,2.5
2024_02_26E,2024_02_26,IONL_Male,90,5.5
2024_02_26E,2024_02_26,IONL_Male,100,7.5
2024_02_26E,2024_02_26,IONL_Male,110,8.0
2024_02_26E,2024_02_26,IONL_Male,120,11.0
2024_02_26E,2024_02_26,IONL_Male,130,12.0
2024_02_26E,2024_02_26,IONL_Male,140,14.5
2024_02_26E,2024_02_26,IONL_Male,150,15.5
2024_02_26E,2024_02_26,IONL_Male,160,16.0
2024_02_26E,2024_02_26,IONL_Male,170,17.0
2024_02_26E,2024_02_26,IONL_Male,180,17.5
2024_02_26E,2024_02_26,IONL_Male,190,19.0
2024_02_26E,2024_02_26,IONL_Male,200,21.0
2024_02_26E,2024_02_26,IONL_Male,210,21.0
2024_02_26E,2024_02_26,IONL_Male,220,21.5
2024_02_26E,2024_02_26,IONL_Male,230,22.5
2024_02_26E,2024_02_26,IONL_Male,240,24.0
2024_02_26E,2024_02_26,IONL_Male,250,24.5
2024_02_26E,2024_02_26,IONL_Male,260,25.5
2024_02_26E,2024_02_26,IONL_Male,270,27.0
2024_02_26E,2024_02_26,IONL_Male,280,28.0
2024_02_26E,2024_02_26,IONL_Male,290,28.5
2024_02_26E,2024_02_26,IONL_Male,300,28.5
2024_02_26F,2024_02_26,IONL_Male,0,0.0
2024_02_26F,2024_02_26,IONL_Male,10,0.0
2024_02_26F,2024_02_26,IONL_Male,20,0.0
2024_02_26F,2024_02_26,IONL_Male,30,0.0
2024_02_26F,2024_02_26,IONL_Male,40,0.0
2024_02_26F,2024_02_26,IONL_Male,50,0.0
2024_02_26F,2024_02_26,IONL_Male,60,0.0
2024_02_26F,2024_02_26,IONL_Male,70,0.5
2024_02_26F,2024_02_26,IONL_Male,80,1.5
2024_02_26F,2024_02_26,IONL_Male,90,2.0
2024_02_26F,2024_02_26,IONL_Male,100,2.5
2024_02_26F,2024_02_26,IONL_Male,110,3.5
2024_02_26F,2024_02_26,IONL_Male,120,3.5
2024_02_26F,2024_02_26,IONL_Male,130,4.5
2024_02_26F,2024_02_26,IONL_Male,140,7.5
2024_02_26F,2024_02_26,IONL_Male,150,7.5
2024_02_26F,2024_02_26,IONL_Male,160,8.0
2024_02_26F,2024_02_26,IONL_Male,170,9.0
2024_02_26F,2024_02_26,IONL_Male,180,9.5
2024_02_26F,2024_02_26,IONL_Male,190,9.5
2024_02_26F,2024_02_26,IONL_Male,200,10.5
2024_02_26F,2024_02_26,IONL_Male,210,11.0
2024_02_26F,2024_02_26,IONL_Male,220,11.0
2024_02_26F,2024_02_26,IONL_Male,230,12.0
2024_02_26F,2024_02_26,IONL_Male,240,14.0
2024_02_26F,2024_02_26,IONL_Male,250,13.5
2024_02_26F,2024_02_26,IONL_Male,260,14.5
2024_02_26F,2024_02_26,IONL_Male,270,15.0
2024_02_26F,2024_02_26,IONL_Male,280,15.5
2024_02_26F,2024_02_26,IONL_Male,290,16.0
2024_02_26F,2024_02_26,IONL_Male,300,17.5
2024_03_21C,2024_03_21,IONL_Male,0,0.0
2024_03_21C,2024_03_21,IONL_Male,10,0.0
2024_03_21C,2024_03_21,IONL_Male,20,0.0
2024_03_21C,2024_03_21,IONL_Male,30,0.0
2024_03_21C,2024_03_21,IONL_Male,40,0.0
2024_03_21C,2024_03_21,IONL_Male,50,0.0
2024_03_21C,2024_03_21,IONL_Male,60,4.0
2024_03_21C,2024_03_21,IONL_Male,70,4.0
2024_03_21C,2024_03_21,IONL_Male,80,5.0
2024_03_21C,2024_03_21,IONL_Male,90,9.0
2024_03_21C,2024_03_21,IONL_Male,100,10.0
2024_03_21C,2024_03_21,IONL_Male,110,12.0
2024_03_21C,2024_03_21,IONL_Male,120,17.0
2024_03_21C,2024_03_21,IONL_Male,130,19.0
2024_03_21C,2024_03_21,IONL_Male,140,16.0
2024_03_21C,2024_03_21,IONL_Male,150,18.0
2024_03_21C,2024_03_21,IONL_Male,160,26.0
2024_03_21C,2024_03_21,IONL_Male,170,24.0
2024_03_21C,2024_03_21,IONL_Male,180,24.0
2024_03_21C,2024_03_21,IONL_Male,190,27.0
2024_03_21C,2024_03_21,IONL_Male,200,27.0
2024_03_21C,2024_03_21,IONL_Male,210,42.0
2024_03_21C,2024_03_21,IONL_Male,220,37.0
2024_03_21C,2024_03_21,IONL_Male,230,29.0
2024_03_21C,2024_03_21,IONL_Male,240,30.0
2024_03_21C,2024_03_21,IONL_Male,250,31.0
2024_03_21C,2024_03_21,IONL_Male,260,31.0
2024_03_21C,2024_03_21,IONL_Male,270,34.0
2024_03_21C,2024_03_21,IONL_Male,280,35.0
2024_03_21C,2024_03_21,IONL_Male,290,35.0
2024_03_21C,2024_03_21,IONL_Male,300,39.0
2024_03_22C,2024_03_22,IONL_Male,0,0.0
2024_03_22C,2024_03_22,IONL_Male,10,0.0
2024_03_22C,2024_03_22,IONL_Male,20,0.0
2024_03_22C,2024_03_22,IONL_Male,30,0.0
2024_03_22C,2024_03_22,IONL_Male,40,0.0
2024_03_22C,2024_03_22,IONL_Male,50,0.0
2024_03_22C,2024_03_22,IONL_Male,60,0.0
2024_03_22C,2024_03_22,IONL_Male,70,0.0
2024_03_22C,2024_03_22,IONL_Male,80,0.0
2024_03_22C,2024_03_22,IONL_Male,90,0.0
2024_03_22C,2024_03_22,IONL_Male,100,1.0
2024_03_22C,2024_03_22,IONL_Male,110,4.0
2024_03_22C,2024_03_22,IONL_Male,120,8.0
2024_03_22C,2024_03_22,IONL_Male,130,12.0
2024_03_22C,2024_03_22,IONL_Male,140,12.0
2024_03_22C,2024_03_22,IONL_Male,150,15.0
2024_03_22C,2024_03_22,IONL_Male,160,19.0
2024_03_22C,2024_03_22,IONL_Male,170,21.0
2024_03_22C,2024_03_22,IONL_Male,180,25.0
2024_03_22C,2024_03_22,IONL_Male,190,26.0
2024_03_22C,2024_03_22,IONL_Male,200,33.0
2024_03_22C,2024_03_22,IONL_Male,210,34.0
2024_03_22C,2024_03_22,IONL_Male,220,37.0
2024_03_22C,2024_03_22,IONL_Male,230,37.0
2024_03_22C,2024_03_22,IONL_Male,240,37.0
2024_03_22C,2024_03_22,IONL_Male,250,38.0
2024_03_22C,2024_03_22,IONL_Male,260,39.0
2024_03_22C,2024_03_22,IONL_Male,270,40.0
2024_03_22C,2024_03_22,IONL_Male,280,41.0
2024_03_22C,2024_03_22,IONL_Male,290,43.0
2024_03_22C,2024_03_22,IONL_Male,300,42.0
2024_03_22D,2024_03_22,IONL_Male,0,0.0
2024_03_22D,2024_03_22,IONL_Male,10,0.0
2024_03_22D,2024_03_22,IONL_Male,20,0.0
2024_03_22D,2024_03_22,IONL_Male,30,0.0
2024_03_22D,2024_03_22,IONL_Male,40,4.0
2024_03_22D,2024_03_22,IONL_Male,50,6.0
2024_03_22D,2024_03_22,IONL_Male,60,8.0
2024_03_22D,2024_03_22,IONL_Male,70,17.0
2024_03_22D,2024_03_22,IONL_Male,80,12.0
2024_03_22D,2024_03_22,IONL_Male,90,13.0
2024_03_22D,2024_03_22,IONL_Male,100,15.0
2024_03_22D,2024_03_22,IONL_Male,110,16.0
2024_03_22D,2024_03_22,IONL_Male,120,17.0
2024_03_22D,2024_03_22,IONL_Male,130,19.0
2024_03_22D,2024_03_22,IONL_Male,140,20.0
2024_03_22D,2024_03_22,IONL_Male,150,24.0
2024_03_22D,2024_03_22,IONL_Male,160,25.0
2024_03_22D,2024_03_22,IONL_Male,170,25.0
2024_03_22D,2024_03_22,IONL_Male,180,25.0
2024_03_22D,2024_03_22,IONL_Male,190,29.0
2024_03_22D,2024_03_22,IONL_Male,200,30.0
2024_03_22D,2024_03_22,IONL_Male,210,30.0
2024_03_22D,2024_03_22,IONL_Male,220,31.0
2024_03_22D,2024_03_22,IONL_Male,230,32.0
2024_03_22D,2024_03_22,IONL_Male,240,33.0
2024_03_22D,2024_03_22,IONL_Male,250,34.0
2024_03_22D,2024_03_22,IONL_Male,260,34.0
2024_03_22D,2024_03_22,IONL_Male,270,35.0
2024_03_22D,2024_03_22,IONL_Male,280,35.0
2024_03_22D,2024_03_22,IONL_Male,290,36.0
2024_03_22D,2024_03_22,IONL_Male,300,37.0
2024_04_19A,2024_04_19,IONL_Male,0,0.0
2024_04_19A,2024_04_19,IONL_Male,10,0.0
2024_04_19A,2024_04_19,IONL_Male,20,0.0
2024_04_19A,2024_04_19,IONL_Male,30,0.0
2024_04_19A,2024_04_19,IONL_Male,40,0.0
2024_04_19A,2024_04_19,IONL_Male,50,0.0
2024_04_19A,2024_04_19,IONL_Male,60,0.0
