Slice_Name,Animal_Name,Slice_Condition_Sex,Soma_area,Day_Post_Surgery
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,94.179,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,59.215,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,62.28,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,102.242,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,121.644,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,54.543,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,155.893,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,164.998,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,92.482,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,93.256,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,89.299,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,80.55,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,180.204,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,106.676,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,58.888,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,26.929,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,44.605,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,84.627,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,76.652,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,108.819,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,30.887,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,49.068,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,110.158,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,99.059,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,83.883,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,117.924,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,104.593,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,31.958,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,90.161,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,37.642,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,82.544,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,228.588,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,149.525,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,103.343,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,64.898,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,37.969,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,88.465,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,123.34,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,104.087,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,67.249,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,63.916,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,76.563,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,42.284,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,126.018,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,101.945,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,238.853,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,182.198,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,182.078,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,153.751,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,153.126,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,115.305,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,117.031,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,70.909,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,76.533,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,79.271,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,94.208,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,133.01,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,70.552,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,146.401,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,92.215,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,248.048,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,89.447,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,71.832,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,117.002,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,62.934,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,75.908,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,152.769,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,39.546,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,107.122,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,91.322,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,111.08,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,56.061,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,78.467,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,98.434,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,89.031,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,182.198,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,205.764,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,169.045,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,121.108,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,50.586,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,68.677,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,82.782,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,208.234,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,77.932,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,48.086,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,152.114,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,158.541,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,125.75,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,137.712,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,245.578,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,107.718,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,119.204,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,127.357,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,83.288,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,74.331,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,48.146,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,34.993,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,79.39,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,123.042,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,59.572,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,69.689,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,34.815,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,31.958,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,92.155,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,71.98,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,130.035,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,87.989,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,77.009,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,42.165,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,84.627,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,73.2,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,157.292,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,26.959,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,118.281,22.0
IONL rat JL_2025_04 Contra 1,JL_2025_04,IONL_Female,90.013,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,88.465,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,54.632,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,73.379,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,40.707,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,46.985,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,174.074,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,166.01,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,95.637,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,179.668,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,27.554,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,47.015,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,37.999,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,60.286,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,85.371,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,121.554,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,83.109,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,92.274,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,120.87,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,154.197,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,232.991,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,42.194,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,375.821,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,136.284,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,28.298,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,61.119,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,220.791,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,57.549,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,133.844,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,137.682,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,43.742,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,49.544,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,166.784,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,170.206,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,777.025,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,431.823,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,81.175,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,109.682,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,90.846,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,42.373,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,49.247,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,159.434,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,56.18,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,46.39,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,78.973,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,80.491,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,69.154,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,17.05,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,51.002,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,95.577,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,50.139,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,124.47,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,140.896,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,267.747,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,82.871,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,86.382,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,211.24,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,128.666,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,177.645,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,143.247,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,54.156,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,38.802,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,42.998,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,9.076,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,97.095,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,64.393,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,93.881,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,139.438,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,38.118,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,100.1,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,40.826,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,115.811,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,142.532,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,52.758,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,59.126,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,105.426,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,152.888,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,104.504,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,72.337,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,42.194,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,87.394,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,54.454,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,68.648,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,77.247,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,129.767,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,75.016,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,133.546,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,41.212,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,77.902,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,94.06,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,91.322,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,27.852,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,314.196,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,41.748,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,135.421,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,63.024,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,92.363,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,81.473,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,104.712,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,147.085,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,205.318,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,86.531,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,55.198,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,86.918,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,70.612,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,111.705,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,81.592,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,64.214,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,83.883,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,173.122,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,83.288,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,93.316,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,98.88,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,64.66,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,257.481,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,55.972,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,104.742,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,77.098,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,71.475,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,124.857,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,99.059,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,118.341,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,132.177,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,95.785,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,52.371,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,63.44,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,39.873,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,64.75,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,78.17,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,114.71,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,54.692,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,54.692,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,48.83,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,57.965,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,77.515,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,84.567,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,35.767,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,97.66,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,40.409,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,38.832,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,40.201,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,49.544,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,56.537,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,76.652,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,57.906,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,53.531,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,104.623,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,68.291,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,60.018,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,54.454,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,37.642,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,35.797,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,112.836,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,127.327,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,56.686,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,60.822,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,60.703,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,80.669,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,212.222,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,140.39,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,122.477,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,50.229,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,80.074,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,46.241,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,80.937,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,84.18,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,55.614,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,34.16,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,36.035,22.0
IONL rat JL_2025_04 Contra 2,JL_2025_04,IONL_Female,61.298,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,138.843,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,251.559,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,279.352,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,129.172,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,98.136,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,351.808,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,242.037,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,145.806,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,93.167,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,60.822,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,70.85,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,99.594,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,38.415,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,149.942,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,163.511,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,64.303,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,187.851,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,115.663,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,91.917,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,189.19,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,248.911,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,120.096,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,95.666,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,44.456,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,59.334,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,82.484,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,77.902,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,55.674,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,73.141,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,99.148,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,132.356,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,95.637,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,97.333,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,31.393,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,50.288,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,53.115,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,22.317,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,60.762,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,51.062,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,99.207,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,161.309,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,109.265,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,98.077,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,120.662,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,45.854,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,70.403,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,67.963,22.0
IONL rat JL_2025_04 Contra 3,JL_2025_04,IONL_Female,42.165,22.0
